file_name,avg_softsweep_prob,avg_num_clones,degree,degree_variance,amplification,acc,connectivity,transitivity,radius
random_geometric_0.33_8,0.9051412286999999,1.7539,249.344,4503.049664,0.0,0.0,0.1584614906924602,0.6551522129783374,0.33
random_geometric_0.26_8,0.9050034732999999,1.75638,169.23,1992.0531,0.0,0.0,0.0997391157478774,0.6333753271658339,0.26
random_geometric_0.68_6,0.90461020572,1.76147,717.842,22614.849036,0.0,0.0,0.617952468807857,0.8164669308085384,0.68
random_geometric_0.3_3,0.9049112237799999,1.75826,216.82,3455.6435999999994,0.0,0.0,0.138362766351893,0.6467815472702185,0.3
random_geometric_0.39_5,0.9044304370000001,1.75621,339.864,8843.703504000001,0.0,0.0,0.2379170493178115,0.6780337849322181,0.39
random_geometric_0.73_10,0.9047702122399999,1.7585,791.83,19061.9951,0.0,0.0,0.7023332642497694,0.8571863369592725,0.73
random_geometric_0.5_5,0.9049960916399999,1.75679,487.516,18456.173744000003,0.0,0.0,0.3863748014072737,0.7193547745570902,0.5
random_geometric_0.68_1,0.90473437112,1.75552,716.194,22556.154364,0.0,0.0,0.6204966736998937,0.8152912111779835,0.68
random_geometric_0.3_4,0.9048050058199999,1.75557,213.444,3470.764864,0.0,0.0,0.1371857288937502,0.6449254339724001,0.3
random_geometric_0.35_9,0.9058325343,1.75259,281.018,6008.967676,0.0,0.0,0.1797940139279408,0.6617315709242886,0.35
random_geometric_0.39_2,0.9044926652599998,1.75572,330.488,8945.573856,0.0,0.0,0.2430334435489166,0.6722362960406019,0.39
