file_name,avg_softsweep_prob,avg_num_clones,degree,degree_variance,amplification,acc,connectivity,transitivity
d5_6,0.33099015639999996,9.40708,5.0,0.0,0.0,0.0,0.2038542603242615,0.0036
d28_0,0.37168594149999995,8.61375,28.0,0.0,0.0,0.0,0.6356653186225979,0.0263015873015873
d3_7,0.29300857736,10.3191,3.0,0.0,0.0,0.0,0.0585436412175183,0.0
d79_3,0.37748421732000004,8.51842,79.0,0.0,0.0,0.0,0.788304758917189,0.077172346640701
d60_8,0.376274784,8.52799,60.0,0.0,0.0,0.0,0.7557857257373738,0.0578728813559322
d75_8,0.37682687000000004,8.51412,75.0,0.0,0.0,0.0,0.7819969493386019,0.0730854054054054
d5_1,0.33083721284,9.41072,5.0,0.0,0.0,0.0,0.2047961042765625,0.0021
d93_3,0.37793580956,8.51153,93.0,0.0,0.0,0.0,0.8056600643382671,0.0913316970546984
d86_3,0.37685931557999996,8.52024,86.0,0.0,0.0,0.0,0.7956064074852346,0.084401367989056
d59_7,0.3761616824799999,8.53417,59.0,0.0,0.0,0.0,0.7515516047525562,0.0567720631209818
d17_9,0.36671308626,8.71629,17.0,0.0,0.0,0.0,0.5380042757510963,0.0153970588235294
d80_5,0.37633791666,8.5147,80.0,0.0,0.0,0.0,0.7896580266981899,0.0781708860759493
d95_5,0.37859739264000003,8.50509,95.0,0.0,0.0,0.0,0.8085817598469975,0.0934279955207166
d93_4,0.37668085326,8.51983,93.0,0.0,0.0,0.0,0.8057905851335097,0.0910196353436185
d86_4,0.37759301826,8.51117,86.0,0.0,0.0,0.0,0.7973439764116694,0.0844809849521203
d59_0,0.3759544139,8.55402,59.0,0.0,0.0,0.0,0.750890422405503,0.0572174167153711
d80_2,0.3770757805,8.51501,80.0,0.0,0.0,0.0,0.7890582968032483,0.078251582278481
d95_2,0.37802006162000007,8.49934,95.0,0.0,0.0,0.0,0.807851377378603,0.0934541993281075
d11_8,0.35792188771999994,8.8545,11.0,0.0,0.0,0.0,0.4290297732373663,0.0097636363636363
d84_9,0.37707641583999996,8.5227,84.0,0.0,0.0,0.0,0.7951000421069263,0.0825989672977624
d91_9,0.37811424454,8.51271,91.0,0.0,0.0,0.0,0.8036985232254821,0.0892739926739926
d88_2,0.37695648228000006,8.51808,88.0,0.0,0.0,0.0,0.8002304440872934,0.0861669278996865
d15_3,0.36472001758,8.74254,15.0,0.0,0.0,0.0,0.508691504784587,0.0127714285714285
d57_6,0.37562855268,8.53495,57.0,0.0,0.0,0.0,0.746331886954705,0.0553533834586466
d42_6,0.37449955376,8.56135,42.0,0.0,0.0,0.0,0.7058811357249447,0.0404111498257839
d19_8,0.36831114958,8.6931,19.0,0.0,0.0,0.0,0.5596223377622652,0.0169649122807017
d13_5,0.36339010378,8.78325,13.0,0.0,0.0,0.0,0.4726887031675927,0.0119230769230769
d44_0,0.37493877614,8.57132,44.0,0.0,0.0,0.0,0.7105460691541595,0.0421680761099365
d51_0,0.3752159742400001,8.55274,51.0,0.0,0.0,0.0,0.731790339848198,0.0491317647058823
d100_2,0.37733942559999994,8.513,100.0,0.0,0.0,0.0,0.8150644161150788,0.0984721212121212
d88_5,0.37665851770000003,8.51447,88.0,0.0,0.0,0.0,0.8022967428716151,0.0861794670846395
d57_1,0.3758703004999999,8.53647,57.0,0.0,0.0,0.0,0.7470700134190009,0.0550018796992481
d42_1,0.37391795424,8.56075,42.0,0.0,0.0,0.0,0.7002596551290777,0.0404146341463414
d15_4,0.3644050287600001,8.74255,15.0,0.0,0.0,0.0,0.5047038706094127,0.0127714285714285
d97_8,0.3770390909999999,8.5072,97.0,0.0,0.0,0.0,0.8107775171739189,0.0952100515463917
d82_8,0.3765102927799999,8.52004,82.0,0.0,0.0,0.0,0.7919682684035537,0.080356820234869
d44_7,0.37408451184,8.56769,44.0,0.0,0.0,0.0,0.7121164269861353,0.0422949260042283
d51_7,0.3753225110799999,8.55826,51.0,0.0,0.0,0.0,0.7300339574158765,0.049075294117647
d13_2,0.36180268843999996,8.7937,13.0,0.0,0.0,0.0,0.4751455204818253,0.0119230769230769
d100_5,0.3779046602200001,8.50922,100.0,0.0,0.0,0.0,0.8124586250167357,0.0985715151515151
d64_3,0.37452161141999996,8.54503,64.0,0.0,0.0,0.0,0.7633401836687281,0.062375
d71_3,0.37615427038,8.53759,71.0,0.0,0.0,0.0,0.7755830953520222,0.0695263581488933
d33_6,0.37243886976,8.60085,33.0,0.0,0.0,0.0,0.666270591062991,0.0315056818181818
d26_6,0.37130782582000005,8.62262,26.0,0.0,0.0,0.0,0.6217142956300697,0.0242953846153846
d68_8,0.376182306,8.54061,68.0,0.0,0.0,0.0,0.7700101529639178,0.0661000877963125
d77_5,0.3768808685399999,8.52573,77.0,0.0,0.0,0.0,0.7829149067788087,0.0753752563226247
d62_5,0.37576677836000005,8.537,62.0,0.0,0.0,0.0,0.7585809663565324,0.0603712321523003
d20_0,0.36815834967999994,8.659,20.0,0.0,0.0,0.0,0.571644674691983,0.0182526315789473
d35_0,0.3736425754,8.585,35.0,0.0,0.0,0.0,0.6814827809796865,0.0325764705882353
d33_1,0.37234549937999994,8.6034,33.0,0.0,0.0,0.0,0.6647866380398207,0.0313863636363636
d26_1,0.37146791672,8.61407,26.0,0.0,0.0,0.0,0.6226354345124916,0.023676923076923
d64_4,0.3760126245599999,8.52764,64.0,0.0,0.0,0.0,0.7609734403021264,0.0620997023809523
d71_4,0.37654743554000003,8.53049,71.0,0.0,0.0,0.0,0.7738231813911703,0.069456338028169
d20_7,0.3691533352000001,8.66357,20.0,0.0,0.0,0.0,0.5675709892233347,0.0177473684210526
d35_7,0.37351768643999994,8.58599,35.0,0.0,0.0,0.0,0.67842544679365,0.0329747899159663
d77_2,0.37702404502000003,8.52903,77.0,0.0,0.0,0.0,0.7846635218827208,0.0751455912508544
d62_2,0.3771014978,8.55352,62.0,0.0,0.0,0.0,0.7576257344602414,0.0605631940772078
d94_1,0.3770993428,8.53029,94.0,0.0,0.0,0.0,0.8067906790711669,0.0919073438572409
d81_1,0.37733680431999994,8.51711,81.0,0.0,0.0,0.0,0.7918560937442903,0.0794101851851851
d58_3,0.3755499483599999,8.54919,58.0,0.0,0.0,0.0,0.7505177044752716,0.0559927404718693
d54_8,0.3749078543,8.55742,54.0,0.0,0.0,0.0,0.7403218686420823,0.0516268343815513
d41_8,0.37413411014000003,8.57361,41.0,0.0,0.0,0.0,0.7004544397311043,0.0397134146341463
d87_7,0.37695850906,8.52046,87.0,0.0,0.0,0.0,0.7989282949100724,0.0853889334402566
d92_7,0.37770994713999995,8.51808,92.0,0.0,0.0,0.0,0.8048641566057512,0.0904586717630195
d47_9,0.37531079132,8.55869,47.0,0.0,0.0,0.0,0.7206297243389498,0.0451082331174838
d52_9,0.37536531474,8.56321,52.0,0.0,0.0,0.0,0.7347354240358919,0.0506266968325791
d94_6,0.37730143134,8.51978,94.0,0.0,0.0,0.0,0.8051487459585355,0.0924145504461221
d81_6,0.37707810661999996,8.52345,81.0,0.0,0.0,0.0,0.7904406750086438,0.0793694444444444
d58_4,0.3762274446200001,8.54966,58.0,0.0,0.0,0.0,0.7489818960003676,0.0562940108892921
d87_0,0.37683572979999996,8.50655,87.0,0.0,0.0,0.0,0.7970528873783432,0.0852582197273456
d92_0,0.37754272860000004,8.50105,92.0,0.0,0.0,0.0,0.8026497225241987,0.0900021500238891
d8_9,0.34999138405999997,9.00246,8.0,0.0,0.0,0.0,0.3447812710674564,0.0056785714285714
d4_2,0.31779942892,9.73063,4.0,0.0,0.0,0.0,0.140676979382381,0.0025
d78_0,0.37624752368000003,8.52073,78.0,0.0,0.0,0.0,0.7861413295554792,0.0758091908091908
d2_4,0.24150022146,11.79951,2.0,0.0,0.0,0.0,0.0,0.0
d29_3,0.3715345269,8.61406,29.0,0.0,0.0,0.0,0.6419516863813358,0.0268448275862068
d30_8,0.37218235284,8.61111,30.0,0.0,0.0,0.0,0.6493101245205695,0.0284689655172413
d25_8,0.36947186616,8.64159,25.0,0.0,0.0,0.0,0.6158846381448988,0.0226
d4_5,0.3173222751,9.76981,4.0,0.0,0.0,0.0,0.1434655249231091,0.0005
d23_9,0.36894741311999996,8.65775,23.0,0.0,0.0,0.0,0.5992366822576161,0.0202529644268774
d36_9,0.3736978314,8.57032,36.0,0.0,0.0,0.0,0.6801861598218913,0.0341333333333333
d78_7,0.37744218188,8.51454,78.0,0.0,0.0,0.0,0.785780942208136,0.076046953046953
d2_3,0.24056553496,11.8935,2.0,0.0,0.0,0.0,0.0,0.0
d29_4,0.37180308906000004,8.61282,29.0,0.0,0.0,0.0,0.6461915229260335,0.0268004926108374
d6_8,0.34133029513999996,9.2129,6.0,0.0,0.0,0.0,0.2628539784750795,0.0038
d63_1,0.37637970998000003,8.53558,63.0,0.0,0.0,0.0,0.7633889298897616,0.0614961597542242
d76_1,0.3768104911800001,8.51219,76.0,0.0,0.0,0.0,0.7808968018960921,0.0741694736842105
d34_4,0.37266282632,8.60059,34.0,0.0,0.0,0.0,0.6709092748298093,0.032427807486631
d21_4,0.36823381945999994,8.67543,21.0,0.0,0.0,0.0,0.5821959012758158,0.0187142857142857
d70_7,0.37579882007999993,8.53262,70.0,0.0,0.0,0.0,0.7726157144685655,0.067551552795031
d65_7,0.37572202941999994,8.55521,65.0,0.0,0.0,0.0,0.7648341545838674,0.0632091346153846
d27_2,0.37116919339999993,8.61592,27.0,0.0,0.0,0.0,0.6307247154057417,0.0248888888888888
d32_2,0.37325363163999997,8.58268,32.0,0.0,0.0,0.0,0.6590981657299446,0.0301693548387096
d34_3,0.37316390227999996,8.59621,34.0,0.0,0.0,0.0,0.6677707441302559,0.0326737967914438
d21_3,0.36892743726,8.66635,21.0,0.0,0.0,0.0,0.5838440691457596,0.0185285714285714
d38_8,0.37376145342000006,8.57088,38.0,0.0,0.0,0.0,0.6881832090213912,0.0365547652916073
d63_6,0.37665554046,8.54712,63.0,0.0,0.0,0.0,0.7596073800558235,0.0608049155145929
d76_6,0.37770465707999995,8.51451,76.0,0.0,0.0,0.0,0.7820708272301375,0.0739694736842105
d27_5,0.37145462414,8.62417,27.0,0.0,0.0,0.0,0.6280365091741236,0.0248547008547008
d32_5,0.37326267434,8.57729,32.0,0.0,0.0,0.0,0.6608661616886292,0.029383064516129
d70_0,0.37580848244,8.53406,70.0,0.0,0.0,0.0,0.7750467684893836,0.0689018633540372
d65_0,0.37647257739999995,8.53648,65.0,0.0,0.0,0.0,0.7629336502132745,0.0631355769230769
d12_1,0.3603598134399999,8.82511,12.0,0.0,0.0,0.0,0.4545489664594278,0.0108181818181818
d50_4,0.37572369340000006,8.55262,50.0,0.0,0.0,0.0,0.7298669834455127,0.0484334693877551
d45_4,0.37427819035999993,8.56116,45.0,0.0,0.0,0.0,0.7158183215905866,0.043090909090909
d14_7,0.3635449486200001,8.74351,14.0,0.0,0.0,0.0,0.4902623387562358,0.0124285714285714
d43_2,0.37466565982,8.54886,43.0,0.0,0.0,0.0,0.706851325310953,0.0409202657807308
d56_2,0.37530961879999997,8.54573,56.0,0.0,0.0,0.0,0.7479891544832643,0.0537857142857142
d89_6,0.37722842491999997,8.53508,89.0,0.0,0.0,0.0,0.7995897706181403,0.0873156281920326
d50_3,0.37553810794000014,8.53944,50.0,0.0,0.0,0.0,0.7302235301636509,0.0482522448979591
d45_3,0.3746559254399999,8.55675,45.0,0.0,0.0,0.0,0.7152430038980268,0.0432090909090909
d49_8,0.37533375073999997,8.54746,49.0,0.0,0.0,0.0,0.7278832812970949,0.0467653061224489
d12_6,0.3606805587,8.81658,12.0,0.0,0.0,0.0,0.4503314018426969,0.0097727272727272
d43_5,0.37432266848000006,8.55096,43.0,0.0,0.0,0.0,0.7086249591753837,0.0415448504983388
d56_5,0.3754333792799999,8.54542,56.0,0.0,0.0,0.0,0.7469321641283098,0.0537681818181818
d14_0,0.3627670785,8.77578,14.0,0.0,0.0,0.0,0.487598285973754,0.0113406593406593
d89_1,0.3767622449200001,8.52451,89.0,0.0,0.0,0.0,0.801119994896282,0.0872857507660878
d95_0,0.37738822056000004,8.50943,95.0,0.0,0.0,0.0,0.8103149988963131,0.093325195968645
d80_0,0.37718930238000004,8.52727,80.0,0.0,0.0,0.0,0.7905015379844333,0.0782743670886075
d86_6,0.37668294214000003,8.52166,86.0,0.0,0.0,0.0,0.7963879814677264,0.0842002735978112
d93_6,0.3775548759599999,8.51187,93.0,0.0,0.0,0.0,0.8043783494517169,0.0915021037868162
d59_2,0.3752312052599999,8.55471,59.0,0.0,0.0,0.0,0.7537751236813801,0.0571858562244301
d55_9,0.37642926278,8.53706,55.0,0.0,0.0,0.0,0.7410556821851134,0.0523878787878787
d40_9,0.37286303518,8.57768,40.0,0.0,0.0,0.0,0.6976421127695412,0.0382115384615384
d95_7,0.3768282783599999,8.5319,95.0,0.0,0.0,0.0,0.8093900908812427,0.0931572228443449
d80_7,0.3769285903400001,8.51448,80.0,0.0,0.0,0.0,0.7891782760796313,0.0783227848101265
d46_8,0.37403514764000007,8.55406,46.0,0.0,0.0,0.0,0.7207656889069478,0.043863768115942
d53_8,0.3758296405200001,8.5424,53.0,0.0,0.0,0.0,0.7393760235162845,0.0510391872278664
d86_1,0.37812251577999995,8.51171,86.0,0.0,0.0,0.0,0.7963183443263959,0.0841296853625171
d93_1,0.377907172,8.50071,93.0,0.0,0.0,0.0,0.8059990106412317,0.0913997194950911
d59_5,0.37655375006,8.53616,59.0,0.0,0.0,0.0,0.753208236287854,0.0567159555815312
d79_1,0.37751795324,8.51717,79.0,0.0,0.0,0.0,0.7862163671262247,0.0775433300876338
d5_3,0.33132862212,9.41404,5.0,0.0,0.0,0.0,0.2044807574746635,0.0027
d28_2,0.3722128471399999,8.61294,28.0,0.0,0.0,0.0,0.6329020719675156,0.0261111111111111
d31_9,0.37286777851999997,8.60649,31.0,0.0,0.0,0.0,0.6546745791544508,0.0288645161290322
d24_9,0.3698348607800001,8.64115,24.0,0.0,0.0,0.0,0.6104323637987045,0.021695652173913
d3_5,0.29420692186,10.2535,3.0,0.0,0.0,0.0,0.0596021016646475,0.001
d22_8,0.36952406352000006,8.65131,22.0,0.0,0.0,0.0,0.5879034715774153,0.02
d37_8,0.37313795624,8.57072,37.0,0.0,0.0,0.0,0.6864371982443408,0.034536036036036
d79_6,0.37658100744,8.52907,79.0,0.0,0.0,0.0,0.7862651504497578,0.0775511197663096
d5_4,0.33119980702,9.42054,5.0,0.0,0.0,0.0,0.2024149983223699,0.0033
d28_5,0.37170454438,8.61252,28.0,0.0,0.0,0.0,0.6354107572483583,0.025515873015873
d3_2,0.29368017972,10.2264,3.0,0.0,0.0,0.0,0.0617791429613069,0.002
d62_0,0.37505191344000005,8.54056,62.0,0.0,0.0,0.0,0.755519254747105,0.0598968799576943
d77_0,0.37728208098000005,8.5232,77.0,0.0,0.0,0.0,0.7864269277866046,0.0749436090225564
d35_5,0.3732120446,8.58003,35.0,0.0,0.0,0.0,0.6776107944011646,0.0333579831932773
d20_5,0.36808310054000004,8.66932,20.0,0.0,0.0,0.0,0.5747442655490222,0.0184105263157894
d7_9,0.34469510608000004,9.09642,7.0,0.0,0.0,0.0,0.3037007010678394,0.0057142857142857
d71_6,0.37656447260000003,8.52714,71.0,0.0,0.0,0.0,0.7766153973833749,0.0692668008048289
d64_6,0.3767134074,8.52144,64.0,0.0,0.0,0.0,0.7590523197916185,0.0624017857142857
d26_3,0.3707191969000001,8.63841,26.0,0.0,0.0,0.0,0.6220793749346184,0.0237230769230769
d33_3,0.37275200846,8.58953,33.0,0.0,0.0,0.0,0.6634324400458479,0.0308522727272727
d35_2,0.37304229114000004,8.59519,35.0,0.0,0.0,0.0,0.6754892164374854,0.0321781512605042
d20_2,0.36892272560000006,8.6816,20.0,0.0,0.0,0.0,0.5720100995503022,0.0177157894736842
d39_9,0.37289256274,8.57948,39.0,0.0,0.0,0.0,0.6923741214401153,0.037080971659919
d62_7,0.37596718217999997,8.53482,62.0,0.0,0.0,0.0,0.758176301622279,0.0604822845055526
d77_7,0.3760115012,8.53089,77.0,0.0,0.0,0.0,0.7853839335067189,0.0749876965140123
d26_4,0.37132887028,8.62503,26.0,0.0,0.0,0.0,0.6205760252202279,0.0245446153846153
d33_4,0.37326096293999994,8.58741,33.0,0.0,0.0,0.0,0.6612296126307577,0.0315113636363636
d71_1,0.3766364787599999,8.52947,71.0,0.0,0.0,0.0,0.7740301538095347,0.0689867203219316
d64_1,0.3756049098,8.54469,64.0,0.0,0.0,0.0,0.7646293703366096,0.0622946428571428
d13_0,0.36162770514,8.78356,13.0,0.0,0.0,0.0,0.4699532686629135,0.0121923076923076
d51_5,0.3749125187000001,8.54781,51.0,0.0,0.0,0.0,0.7337239791155953,0.0489294117647058
d44_5,0.37491303872,8.55523,44.0,0.0,0.0,0.0,0.71375956048731,0.041892177589852
d100_7,0.37774134244,8.51248,100.0,0.0,0.0,0.0,0.8137890857645164,0.098340606060606
d88_7,0.37704927106,8.5111,88.0,0.0,0.0,0.0,0.7987531086451601,0.0865133228840125
d15_6,0.36462462614,8.73694,15.0,0.0,0.0,0.0,0.5057552749096341,0.0135142857142857
d42_3,0.37426076461999996,8.57193,42.0,0.0,0.0,0.0,0.7022345539756951,0.0402334494773519
d57_3,0.37628552172,8.53398,57.0,0.0,0.0,0.0,0.7464835846345724,0.0551296992481203
d51_2,0.3752042504,8.54993,51.0,0.0,0.0,0.0,0.7335292108576293,0.0492258823529411
d44_2,0.3750281349200001,8.55269,44.0,0.0,0.0,0.0,0.711434839203663,0.0418414376321353
d48_9,0.3746212673999999,8.55413,48.0,0.0,0.0,0.0,0.7229194046455931,0.0461728723404255
d13_7,0.3620085402,8.79435,13.0,0.0,0.0,0.0,0.4740806882734515,0.0118461538461538
d100_0,0.3773808362999999,8.51629,100.0,0.0,0.0,0.0,0.8125301164636348,0.0980569696969697
d88_0,0.3768836347,8.52695,88.0,0.0,0.0,0.0,0.8012965985880511,0.0859529780564263
d42_4,0.3744011810399999,8.56148,42.0,0.0,0.0,0.0,0.7033915303438986,0.0399268292682926
d57_4,0.375570731,8.54528,57.0,0.0,0.0,0.0,0.7450333696196664,0.0555150375939849
d15_1,0.36386081276,8.74638,15.0,0.0,0.0,0.0,0.5100612137282395,0.0135714285714285
d65_1,0.37580468922,8.53253,65.0,0.0,0.0,0.0,0.7641452684319155,0.0627014423076923
d70_1,0.37671166074,8.52713,70.0,0.0,0.0,0.0,0.7739354493654247,0.0683739130434782
d32_4,0.3721909841,8.59501,32.0,0.0,0.0,0.0,0.6609093319849875,0.0303266129032258
d27_4,0.3716474469,8.61778,27.0,0.0,0.0,0.0,0.628597972279646,0.0253931623931623
d76_7,0.37620897616000004,8.54162,76.0,0.0,0.0,0.0,0.7839666002895348,0.0740073684210526
d63_7,0.37639532274000004,8.5397,63.0,0.0,0.0,0.0,0.7602487093370635,0.0612411674347158
d38_9,0.37307757366000005,8.58286,38.0,0.0,0.0,0.0,0.6846748578770477,0.036153627311522
d21_2,0.3694432821,8.66494,21.0,0.0,0.0,0.0,0.5824686621522008,0.0185
d34_2,0.3729147635,8.58661,34.0,0.0,0.0,0.0,0.6688680221088307,0.0320213903743315
d32_3,0.37259792793999996,8.59449,32.0,0.0,0.0,0.0,0.6590333940343042,0.0309375
d27_3,0.37074364894,8.617,27.0,0.0,0.0,0.0,0.6297822769636671,0.025076923076923
d65_6,0.37621874696000007,8.54335,65.0,0.0,0.0,0.0,0.7640694334898975,0.0633591346153846
d70_6,0.37659712910000004,8.53067,70.0,0.0,0.0,0.0,0.7708368326225121,0.0682807453416149
d21_5,0.36857165902,8.66267,21.0,0.0,0.0,0.0,0.5784557598045144,0.0189
d34_5,0.37308534532000004,8.58688,34.0,0.0,0.0,0.0,0.6702103611218118,0.0318770053475935
d76_0,0.37667772634,8.53721,76.0,0.0,0.0,0.0,0.7825216600589058,0.0741115789473684
d63_0,0.37599614612,8.52593,63.0,0.0,0.0,0.0,0.7626293143195492,0.0610860215053763
d6_9,0.34049794906,9.18247,6.0,0.0,0.0,0.0,0.2631712403704843,0.0052
d89_0,0.3773590642000001,8.51101,89.0,0.0,0.0,0.0,0.800226989073838,0.0874129213483146
d14_1,0.36273083816000007,8.77945,14.0,0.0,0.0,0.0,0.4944620494042521,0.012
d56_4,0.37568197785999996,8.5381,56.0,0.0,0.0,0.0,0.7417296093440794,0.0543837662337662
d43_4,0.37397349534,8.57216,43.0,0.0,0.0,0.0,0.7066311970328336,0.0414617940199335
d12_7,0.35986200971999993,8.83622,12.0,0.0,0.0,0.0,0.4572314295407169,0.0104090909090909
d49_9,0.37608764184000004,8.54591,49.0,0.0,0.0,0.0,0.7264904194720347,0.0472551020408163
d45_2,0.37506123659999996,8.55743,45.0,0.0,0.0,0.0,0.7167143479914216,0.0434333333333333
d50_2,0.37593162832000004,8.53991,50.0,0.0,0.0,0.0,0.7277435611238975,0.0483477551020408
d89_7,0.37721927428000007,8.51464,89.0,0.0,0.0,0.0,0.8010166535335105,0.087017620020429
d56_3,0.37656531934,8.53095,56.0,0.0,0.0,0.0,0.7443308490054513,0.0546058441558441
d43_3,0.37419476533999996,8.56117,43.0,0.0,0.0,0.0,0.7101030048270749,0.0411694352159468
d14_6,0.36396922697999995,8.77262,14.0,0.0,0.0,0.0,0.4910312003546156,0.0119670329670329
d45_5,0.37462662568,8.55385,45.0,0.0,0.0,0.0,0.7150588563748411,0.0430818181818181
d50_5,0.37535399133999997,8.55621,50.0,0.0,0.0,0.0,0.7310853951567325,0.048404081632653
d12_0,0.35999051819999994,8.82822,12.0,0.0,0.0,0.0,0.4585031962966644,0.0096363636363636
d92_1,0.37716877488,8.51107,92.0,0.0,0.0,0.0,0.8060591576741072,0.0902895365504061
d87_1,0.37707464064,8.5265,87.0,0.0,0.0,0.0,0.7984896804920443,0.0852325581395348
d58_5,0.37576027836000003,8.55217,58.0,0.0,0.0,0.0,0.7501554127659628,0.056087114337568
d81_7,0.37592320679999996,8.5331,81.0,0.0,0.0,0.0,0.7900304608893587,0.0793138888888888
d94_7,0.3766084576000001,8.52114,94.0,0.0,0.0,0.0,0.8075665178032152,0.0925435827041866
d52_8,0.3750770849600001,8.55069,52.0,0.0,0.0,0.0,0.7384219464640219,0.0499932126696832
d47_8,0.37459502242000003,8.54731,47.0,0.0,0.0,0.0,0.7224931324662588,0.0453385753931544
d92_6,0.37707662449999996,8.50982,92.0,0.0,0.0,0.0,0.8025978455577384,0.0902400860009555
d87_6,0.37607663541999997,8.52453,87.0,0.0,0.0,0.0,0.7970506734050694,0.0854065757818765
d41_9,0.37489549382,8.56146,41.0,0.0,0.0,0.0,0.7028120618523721,0.0389560975609756
d54_9,0.37518491996,8.54,54.0,0.0,0.0,0.0,0.7398255915420592,0.0521174004192872
d58_2,0.37519712306,8.54704,58.0,0.0,0.0,0.0,0.7508577447070817,0.0558656987295825
d81_0,0.37645425272,8.51565,81.0,0.0,0.0,0.0,0.7881507114446463,0.0796342592592592
d94_0,0.37788568132,8.51525,94.0,0.0,0.0,0.0,0.8051374442142047,0.092789979409746
d29_5,0.37187760666,8.61098,29.0,0.0,0.0,0.0,0.6435373654141199,0.0267561576354679
d2_2,0.2411757941,11.81438,2.0,0.0,0.0,0.0,0.0,0.0
d78_6,0.37719418126,8.51252,78.0,0.0,0.0,0.0,0.7845425017516725,0.0762927072927072
d36_8,0.37357523662,8.57721,36.0,0.0,0.0,0.0,0.6800446597852746,0.0346238095238095
d23_8,0.3698308478,8.64147,23.0,0.0,0.0,0.0,0.5995864390805732,0.0207154150197628
d4_4,0.31719699042,9.69308,4.0,0.0,0.0,0.0,0.139234628391342,0.002
d25_9,0.37051674666,8.61406,25.0,0.0,0.0,0.0,0.6177961810138053,0.02308
d30_9,0.37223512456,8.60948,30.0,0.0,0.0,0.0,0.650467459709022,0.0286965517241379
d29_2,0.37218615874000005,8.60121,29.0,0.0,0.0,0.0,0.6424315863214982,0.0263940886699507
d2_5,0.24128866969999996,11.81329,2.0,0.0,0.0,0.0,0.0,0.0
d78_1,0.3763065289,8.51302,78.0,0.0,0.0,0.0,0.7851400795480542,0.0762537462537462
d4_3,0.31650935174,9.75886,4.0,0.0,0.0,0.0,0.1376329016901993,0.002
d8_8,0.34982760566,8.99143,8.0,0.0,0.0,0.0,0.3412177366670706,0.0068571428571428
d64_0,0.37702124378,8.52822,64.0,0.0,0.0,0.0,0.7609325834837974,0.0620729166666666
d71_0,0.37606108575999997,8.52243,71.0,0.0,0.0,0.0,0.774864904750996,0.069399597585513
d33_5,0.37295332264000003,8.60872,33.0,0.0,0.0,0.0,0.6655817295444141,0.0318636363636363
d26_5,0.3709761109,8.6234,26.0,0.0,0.0,0.0,0.626826070773154,0.0239261538461538
d77_6,0.3766411342999999,8.52848,77.0,0.0,0.0,0.0,0.7842659124010083,0.0752799043062201
d62_6,0.3762027344400001,8.54299,62.0,0.0,0.0,0.0,0.7569183068408051,0.0600904283447911
d39_8,0.37447383852,8.56315,39.0,0.0,0.0,0.0,0.6946400075482511,0.0378218623481781
d20_3,0.36813227446,8.68807,20.0,0.0,0.0,0.0,0.5712471248100591,0.0180947368421052
d35_3,0.37358823578000006,8.59384,35.0,0.0,0.0,0.0,0.6764593240726658,0.0330453781512605
d33_2,0.37262764522,8.57951,33.0,0.0,0.0,0.0,0.6660880469805096,0.0316988636363636
d26_2,0.37041898329999995,8.63757,26.0,0.0,0.0,0.0,0.6228419006086431,0.0242030769230769
d64_7,0.37616433166,8.53827,64.0,0.0,0.0,0.0,0.7637535224514258,0.0619241071428571
d71_7,0.3765509213599999,8.5284,71.0,0.0,0.0,0.0,0.7769532632148156,0.0694080482897384
d7_8,0.3459422335599999,9.0802,7.0,0.0,0.0,0.0,0.3053275332966154,0.0047142857142857
d20_4,0.36952400750000003,8.66901,20.0,0.0,0.0,0.0,0.5694944695222905,0.0190421052631578
d35_4,0.37249617912,8.58176,35.0,0.0,0.0,0.0,0.6764781388678113,0.0329848739495798
d77_1,0.37639677965999996,8.52793,77.0,0.0,0.0,0.0,0.7844384504493482,0.0748410799726589
d62_1,0.3755446445000001,8.54185,62.0,0.0,0.0,0.0,0.7586637275511184,0.060134849286092
d15_0,0.36491414014000007,8.73884,15.0,0.0,0.0,0.0,0.5054684576355,0.0147142857142857
d57_5,0.3752778902800001,8.54244,57.0,0.0,0.0,0.0,0.749811807975258,0.0550131578947368
d42_5,0.37471050338,8.57262,42.0,0.0,0.0,0.0,0.705123100618808,0.0400139372822299
d88_1,0.37679462267999997,8.51873,88.0,0.0,0.0,0.0,0.8000622199716954,0.0868722570532915
d13_6,0.36262373727999997,8.77092,13.0,0.0,0.0,0.0,0.4766470821597621,0.0116153846153846
d48_8,0.3755173886399999,8.55338,48.0,0.0,0.0,0.0,0.7242984110338788,0.0461063829787234
d44_3,0.37394917813999995,8.56907,44.0,0.0,0.0,0.0,0.7126024386415036,0.0423837209302325
d51_3,0.37602070078000005,8.54127,51.0,0.0,0.0,0.0,0.7328071260009719,0.0489294117647058
d100_1,0.37761767997999995,8.50893,100.0,0.0,0.0,0.0,0.8126030799212172,0.0983557575757575
d57_2,0.3759456452800001,8.55404,57.0,0.0,0.0,0.0,0.7492474282649328,0.054922932330827
d42_2,0.37401896386,8.5663,42.0,0.0,0.0,0.0,0.7038710717539773,0.0403240418118466
d15_7,0.36475230096000005,8.74013,15.0,0.0,0.0,0.0,0.5047091714986466,0.0136857142857142
d88_6,0.37754032417999994,8.51686,88.0,0.0,0.0,0.0,0.7999243876627506,0.0863550156739812
d44_4,0.3747840371799999,8.57047,44.0,0.0,0.0,0.0,0.7129994731203356,0.0421997885835095
d51_4,0.37546639612000005,8.55233,51.0,0.0,0.0,0.0,0.7327766902349738,0.0499294117647058
